PheCode:189,PheCode:189.1,PheCode:189.12,PheCode:199,PheCode:593,PheCode:189.11,PheCode:189.2,PheCode:189.21,PheCode:189.4,PheCode:198,PheCode:223,PheCode:195,PheCode:198.3,PheCode:195.1,PheCode:586,PheCode:586.2,PheCode:751,PheCode:751.2,PheCode:751.22,PheCode:275.6,PheCode:589,PheCode:514,PheCode:514.2,PheCode:586.4,PheCode:255,RXNORM:993449,PheCode:593.1,PheCode:198.1,PheCode:198.2,PheCode:743.2,PheCode:260.6,PheCode:198.5,PheCode:198.6,PheCode:170,PheCode:170.1,PheCode:743.22,PheCode:751.21,PheCode:194,PheCode:759,PheCode:580.4,PheCode:586.3,PheCode:155,PheCode:155.1,RXNORM:714438,PheCode:198.4,RXNORM:5880,RXNORM:141704,PheCode:198.7,RXNORM:1597876,RXNORM:357977,RXNORM:1547545,RXNORM:1363268,RXNORM:1242999,RXNORM:495881
-0.4101302,-0.1572297,-0.09664738,0.00944971,-0.1237114,-0.01598876,-0.4444486,-0.4315983,-0.2105402,0.1096055,-0.1418045,0.06200257,0.06922193,0.1540336,0.06547533,0.06498268,0.1221308,0.06722987,-0.0152749,0.06035824,-0.01935823,0.01782048,-0.02130744,-0.0191789,0.05791481,0.06103153,-0.02388201,0.03447133,0.04723547,0.04208814,0.0912841,0.2090602,0.2252085,0.129498,0.1087418,-0.0744093,0.07669465,-0.0089409,-0.005157093,-0.01570901,0.03403112,0.143919,0.1647301,0.006466532,0.1129673,-0.167277,0.01434473,0.03228947,0.01780286,0.007499471,-0.09593713,-0.05571713,-0.02502504,0.04380027
-0.06181459,-0.1211026,-0.08176748,-0.06832886,-0.01044897,-0.07596505,0.0223197,0.02836897,-0.03725354,-0.1123805,-0.01527777,0.005255184,-0.1615201,-0.03056895,-0.01788462,0.04852046,-0.02422764,-0.007514667,-0.05128117,0.02361977,-0.005030674,0.1047137,0.08707816,-0.009366039,-0.08772447,0.000548169,0.05915458,-0.1160219,-0.01313069,0.1078939,0.03210942,-0.1199239,-0.04081008,-0.05536918,-0.06545206,0.02705964,0.00590792,-0.101195,-0.003315165,-0.04313102,-0.04896811,0.05248555,0.09265302,-0.05123149,-0.06414969,0.03047836,-0.1229653,-0.03778658,-0.089116,-0.06358915,-0.1105414,-0.03341186,-0.01835221,0.03106886
-0.05495158,0.1635487,-0.03917494,0.0627936,-0.1074781,0.147501,-0.1016798,-0.1119375,-0.2012176,0.08486834,-0.08865313,0.03000375,0.03600503,0.06629974,-0.05537315,0.06730837,0.0765678,0.03051195,-0.05299576,0.119651,-0.05717131,0.1617187,0.1256863,-0.1910253,-0.006634899,-0.01070046,-0.1146495,-0.01305135,0.1144054,-0.003858321,0.1637931,0.09511692,0.05323751,-0.009042338,0.03096046,0.06009425,0.05671295,-0.005174225,0.02729965,-0.02054498,-0.04433304,0.0223325,0.006903331,-0.001365777,0.1221842,0.04382606,0.003695844,-0.02734708,-0.01236119,0.06447221,-0.02594764,-0.02177027,0.01730259,-0.06582961
0.2692437,0.2699098,0.09268437,0.2009596,0.05508575,0.2105924,0.2227859,0.2209805,0.1068427,0.05245719,0.06092525,0.09839262,0.09624677,0.1444226,0.1050593,0.1050958,-0.05727256,0.008554633,0.04628952,0.006872619,0.02880675,0.01803982,-0.003962266,0.1944778,0.09476016,0.06157587,0.1224243,-0.04446422,0.120242,0.02591549,0.1348054,0.1921568,0.04950469,-0.01944163,0.01581264,-0.008078545,-0.003005093,0.06167117,0.0137181,0.02446707,-0.03403512,0.08047764,0.04927512,0.05429143,0.2251906,0.04091896,0.09194358,0.003056035,0.05082422,0.09742613,0.031578,0.01842464,0.04930093,0.04466767
0.1741012,-0.0491445,0.07487836,0.04466983,0.0937122,-0.07113635,0.2331239,0.2278936,0.2233609,-0.0286843,0.07812681,-0.0294896,0.06806452,-0.07805082,-0.009578783,-0.0302891,-0.09960078,-0.03971726,0.006073565,0.02904978,0.01906162,0.1023223,0.05431038,0.1709362,-0.02068161,-0.0209885,0.1971454,-0.04563963,0.08302764,0.01384832,-0.04091538,-0.2174345,-0.1252972,-0.1425875,-0.09591063,0.02429993,-0.0576862,0.06079614,-0.01237474,-0.03472196,-0.09313274,0.1197332,0.1023337,-0.02253232,0.1066251,0.03590173,-0.06994041,-0.01062925,0.1290262,0.000415559,0.1154428,0.03208884,0.01397749,0.1005374
-0.1679559,-0.1166103,-0.0702049,0.02211821,0.01195891,-0.07764356,-0.1200307,-0.1241668,-0.007003365,-0.1760347,-0.02975946,-0.08903972,0.03640445,-0.112301,-0.03425051,0.07357137,-0.003361686,0.01535965,-0.003505086,0.008344678,0.01810312,0.02586306,-0.01369328,0.1010517,-0.0009825,0.03331265,0.08958016,-0.1291959,-0.06308517,0.02253336,0.05451321,-0.1262822,-0.126155,0.003118311,0.05414949,-0.01163503,0.02511099,-0.009533446,0.000468359,-0.003915534,0.01390193,-0.0473883,-0.0476645,-0.01612085,-0.004219224,0.04435113,-0.03981784,-0.01675904,-0.02686089,-0.02095463,-0.073162,-0.04288137,-0.03343152,-0.01564784
-0.02968203,0.08269967,-0.2350743,0.02205253,-0.05016302,0.05952439,-0.1205369,-0.137461,-0.2777774,0.3084619,-0.1635241,0.1151514,-0.1302162,-0.1284155,-0.03576309,-0.02716938,-0.1503542,-0.1050132,-0.04247928,-0.08569166,-0.09785971,0.0767389,0.08540105,-0.1969591,0.03482832,0.06709213,-0.05804384,0.06764664,0.004524135,-0.01912692,-0.07948533,0.1547961,0.2306646,0.04535982,0.04391099,-0.02204302,-0.08101333,0.02446313,0.006732319,-0.03004411,-0.06786711,0.1122137,0.1283864,0.08533477,0.02016819,0.1466191,0.07365712,0.02389589,-0.06006608,0.08910986,-0.03252903,0.04940445,0.09869812,0.06172538
-0.1169693,-0.01844219,-0.1098926,0.06682581,0.09248727,0.05210374,-0.1177104,-0.1108274,-0.1314188,0.1030318,-0.04929813,0.1322486,0.0113461,0.08552016,0.03854484,0.2359059,0.02117421,-0.04023095,-0.03380977,-0.09787204,0.01643144,-0.04431239,-0.0199635,-0.000271072,-0.006866244,-0.05141507,0.04852327,-0.05448548,0.1341565,0.1559144,0.007722228,0.003829242,0.08127081,0.02067018,0.0207694,0.1104876,-0.03093842,0.005005964,0.01142877,-0.02300717,-0.04060509,0.06663526,0.07480725,-0.0117559,0.1571401,-0.04513995,-0.06810917,0.003017773,-0.1099744,0.04157973,-0.05625358,-0.02176372,0.004929426,0.03805508
-0.01300622,0.0127341,-0.01871329,0.09490401,-0.02428834,-0.0528902,0.01052024,0.004870871,0.01220458,-0.1594025,-0.02777731,-0.1031891,0.05749941,0.05949471,-0.003237055,0.002746525,0.1006966,0.02161053,0.02842882,0.06781313,0.05809538,0.1110631,0.1239413,-0.02138176,0.02341705,-0.07132195,-0.01599068,-0.0473654,0.03416277,-0.03961635,0.03945301,-0.01928273,-0.08046366,0.093873,0.06098179,-0.1095274,0.01810286,-0.001718444,-0.02074229,0.01191134,0.07590956,0.09135331,0.1224664,-0.05896573,-0.03505556,-0.09350009,-0.08208514,-0.03386252,0.06404525,-0.05354516,0.04011662,-0.07019511,-0.07001867,-0.01137461
0.0971832,0.06975864,0.2807679,0.04034805,-0.02937639,0.100262,0.0514331,0.0675276,0.1970183,0.002106677,0.1459414,-0.04271423,0.1134443,0.05135165,-0.1326555,-0.03196268,0.03227048,0.007922732,0.02855986,0.2425729,-0.03651935,0.02091453,0.05655737,0.2459369,-0.01617273,0.01507123,0.08161295,-0.05567045,0.1587383,0.2110205,0.1051834,-0.03110524,0.07098808,0.02010121,0.09022716,0.08641379,-0.02100865,0.00451323,-0.00115043,-0.02585167,-0.03671501,0.07765945,0.09121486,0.08345544,0.1025316,0.01177602,0.0616404,0.008725391,0.07352501,0.07983979,-0.03145195,0.01333269,0.07904126,0.09790798
0.1210725,0.1079182,-0.004912316,-0.04770471,-0.02784062,0.09298766,0.1147497,0.1066753,-0.02394892,0.2164791,-0.02964016,0.1449505,-0.119042,-0.007767951,-0.01469227,-0.03146032,-0.1225339,-0.05511207,-0.03402241,0.1429287,-0.02935138,0.02957918,0.142283,0.07643579,-0.1000997,0.05310381,0.02686018,0.07275436,0.09056812,0.1733962,-0.03959355,0.07378993,0.1785696,-0.02631173,0.07019031,0.158613,-0.05025443,-0.01200677,0.02029146,-0.008338299,-0.01873871,0.1388801,0.1661705,0.02972535,0.07995187,0.07563858,-0.04282235,-0.01785796,-0.03777798,0.04941041,-0.005534403,0.02751993,0.03490202,0.05974413
0.01654282,-0.01559723,0.07022058,-0.1375462,0.008088075,-0.004991963,0.04599599,0.05748416,0.08170521,0.13434,0.03882095,0.08869017,0.01202081,0.06474927,0.02151538,0.07351261,-0.007999408,-0.009884914,0.0053461,-0.1021585,0.02089788,-0.04306576,-0.07793835,0.1053515,0.03681817,-0.01124477,0.03388722,0.1059547,0.02100116,0.1086456,-0.0187639,-0.0149265,-0.02915156,-0.1076899,-0.08777692,0.06187453,-0.01314427,-0.06797212,0.003868413,0.03527275,0.04176954,0.05677402,0.03739391,-0.05439172,0.1153752,0.1091565,-0.02869547,0.01772378,-0.03546129,-0.01883982,-0.02757237,-0.02895011,-0.02740685,-0.06246094
-0.07531124,-0.05467807,-0.1384546,-0.08639653,-0.02987107,-0.06765884,-0.07535451,-0.08345801,-0.09752057,0.03581909,-0.06988381,0.06478623,-0.1506841,-0.06406058,0.03596807,0.07385244,0.1079814,0.1264069,-0.008486928,0.05980766,0.07592001,0.06619115,0.04936614,-0.0981818,-0.04624965,0.03177695,-0.1005657,0.06518621,-0.03893186,-0.04704433,-0.04215509,-0.07944758,-0.06754067,-0.1033036,-0.106932,0.001552791,0.1436515,-0.01950248,0.02544363,0.007626225,-0.000473409,-0.09332593,-0.1138372,-0.05866206,-0.05653702,-0.1199437,-0.02973326,-0.04259321,-0.06111202,-0.06275394,0.03156747,-0.009235276,-0.04706773,-0.008989309
-0.08374633,-0.01545783,-0.02527096,-0.04310627,-0.1787848,-0.09524615,-0.08036557,-0.071509,-0.0860177,-0.05486048,-0.05704716,-0.04497824,-0.2312204,-0.03879806,0.01909532,-0.02480156,0.05841448,0.00972835,-0.01805717,0.1413102,0.01310588,0.2635669,0.1571368,-0.1584901,-0.1096436,-0.000732063,-0.2373779,0.02982084,-0.1235048,-0.1289238,0.0187354,0.05896684,-0.04286479,0.02048468,-0.003759388,-0.0383381,0.0125216,0.02881449,0.02635191,-0.01513123,-0.0435441,-0.06774917,-0.02018194,-0.01472609,-0.3149353,-0.03432347,-0.04604086,-0.004513277,0.01856734,-0.05937226,0.04348905,-0.006191695,-0.01464006,0.0285415
0.1289958,0.176191,0.103621,0.05600295,-0.000914649,0.1552732,0.08047753,0.08423198,0.0201363,-0.03158649,0.03649425,-0.06207988,-0.003229161,-0.005068457,-0.03034089,-0.03958434,-0.04731309,-0.0719218,-0.01295936,-0.1043448,-0.03701661,-0.03870985,-0.06398875,-0.02063395,0.1063856,-0.00975404,0.007835237,-0.005600859,-0.005435944,0.04016848,0.1054708,0.04455206,0.07318445,0.07706856,0.06835279,0.04159224,-0.07520999,-0.04382923,-0.02215071,-0.01009282,-0.01690415,-0.06896351,-0.01028909,0.04504307,-0.07859452,0.1565501,0.01601806,0.02859335,0.0131208,0.04963488,-0.004651241,-0.000859843,0.04115617,-0.01183706
0.01584236,0.1912266,0.1297907,0.1929286,0.04212107,0.160946,-0.07778161,-0.07605731,-0.08297171,0.1233104,-0.0364165,0.1040147,0.05431863,0.1804067,0.192697,0.1221638,0.1378973,0.08840909,0.03537584,0.1188773,0.08198225,0.04450387,0.1320931,0.07721048,0.1563086,0.06684129,0.02983306,0.117827,0.1494981,0.1140079,0.0607788,0.08716387,0.1010837,0.1314641,0.07433645,0.08358141,0.09390334,0.09010548,0.02942047,0.03265274,0.03644923,0.1347418,0.1208272,0.1187699,0.1398873,0.03629559,0.1468433,0.07456718,0.1299074,0.1568098,0.07588154,0.009343876,0.03791052,0.08837853
-0.02055494,0.1257928,-0.08157342,0.01553621,-0.1303823,0.1838205,-0.1110395,-0.1095225,-0.1069262,0.1396025,-0.08924144,0.1136014,-0.2938947,0.008281076,0.008393054,0.01685329,0.04403569,0.07260067,-0.03996708,-0.03066685,0.02437056,0.06386006,0.0119054,-0.08760998,-0.01592852,0.1746029,-0.1375911,0.03714902,-0.03474628,0.003551587,-0.04441919,0.2181012,0.2840292,0.1840467,0.1567596,0.03124626,0.08332695,0.03648372,0.01795562,-0.01042361,-0.03790847,-0.1357787,-0.06841931,0.1310549,-0.2869731,0.04063957,0.134653,0.03129286,0.08875961,0.09352812,0.0414491,0.03225004,0.0797763,0.05740489
-0.01023991,-0.2063447,0.004741316,-0.02142574,-0.01333195,-0.246981,0.08653487,0.08932643,0.03809089,0.02235528,0.04703968,-0.02688545,-0.07628663,-0.09156475,-0.1695074,-0.09404009,-0.1510283,-0.1446895,-0.0479857,-0.06502551,-0.07200986,0.04954572,0.1044224,0.08814165,0.09534992,-0.1401781,0.07540209,0.04427943,-0.0929121,0.02006327,-0.006011879,-0.2363245,-0.144929,-0.1338534,-0.06169086,0.04266111,-0.1465199,-0.02348212,-0.006116987,-0.05766506,-0.03573344,-0.005225287,0.009095891,-0.1317967,-0.02210819,0.1034918,-0.1095845,-0.03923809,-0.1025537,-0.1154942,0.005780658,-0.02162918,-0.07472566,-0.08875981
-0.06108653,0.02005222,-0.01092042,-0.1150197,-0.03649637,0.02861895,-0.03123698,-0.01296342,-0.04381778,-0.170871,-0.001268426,-0.03841703,0.02745137,-0.002345562,-0.01211514,0.04241514,-0.02119542,0.007050113,-0.03563739,0.1153963,0.05069868,-0.2458645,-0.07913256,-0.09576536,-0.000420251,0.0640263,-0.04396296,-0.1465002,-0.04242414,0.02995619,0.1058751,-0.01474739,-0.08453421,-0.0193263,-7.22e-05,-0.0223866,0.01754718,0.003755735,-0.01056789,-0.03472556,-0.01582224,-0.02816079,-0.03891528,-0.03093792,0.04938388,0.03648451,-0.03750933,-0.04456821,0.06180767,-0.01305732,0.0205971,-0.03934644,-0.01696446,0.04051323
-0.2027852,-0.3036697,-0.2025233,-0.2638344,-0.03875624,-0.2674721,-0.1246717,-0.1275785,-0.149254,-0.07468116,-0.06616099,-0.1477456,0.05989577,-0.1266666,0.03665013,-0.06092966,-0.02678131,-0.0144895,-0.005593528,-0.004836597,0.04588147,-0.03696428,-0.07634087,-0.08618299,-0.03934716,0.03488786,-0.1251627,-0.07001314,-0.1159474,-0.1821921,-0.08378358,-0.3083158,-0.04009269,-0.1829584,-0.06586956,-0.1127046,-0.00596899,-0.06417074,-0.04181132,0.01432461,0.000481583,0.04582268,-0.02359579,-0.1002057,0.1213404,0.03161856,-0.06487946,-0.06545148,-0.05528654,-0.1237622,-0.000849347,0.008050823,-0.1027565,-0.03823043
0.2798092,0.2763187,0.2867513,0.2396035,-0.0211979,0.2778477,0.2189894,0.2246599,0.2148022,-0.006618008,0.1243344,0.01244295,-0.003541579,0.1571295,0.155333,0.1200277,0.04854251,0.0209871,0.06063757,-0.04020965,-0.01167188,-0.01077767,0.02167017,0.2216432,0.1037669,-0.04033112,0.07540572,0.04210949,0.2083464,-0.09186539,0.07679997,0.2933699,0.08744661,0.08448213,0.00373876,-0.05702914,-0.004617123,0.01881047,-0.0165346,0.03856323,0.004446293,0.02280846,0.04846373,0.03609533,0.05210426,0.204909,0.003332945,0.04793158,0.1701236,0.05045152,0.06550979,0.03813436,0.0859549,0.01016666
-0.123829,-0.1029401,-0.04216407,0.05198159,0.009460145,-0.06807987,-0.02017397,-0.02230212,-0.05129783,-0.2474282,-0.01957098,-0.1342374,0.03844612,-0.02891487,0.1030986,0.04242157,-0.01231258,-0.03324844,-0.008182408,-0.05030611,-0.04191649,-0.06902797,0.01177785,0.01193383,-0.003522542,-0.0748694,0.05967565,-0.1072733,-0.02411513,-0.09885795,-0.007159921,-0.02412093,-0.2346672,-0.02357446,-0.03168055,-0.1025539,-0.03678786,-0.00849667,-0.02244522,-0.00931497,0.01315278,-0.07380888,-0.07494994,-0.07637059,0.005800019,0.08888468,-0.01253165,-0.03310167,-0.02894387,-0.08180539,-0.0563995,-0.04259896,-0.06593052,-0.1027951
-0.2947305,-0.0295485,-0.0855648,-0.06274727,-0.1536063,-0.009458931,-0.4070047,-0.4151198,-0.2599005,-0.1262019,-0.1089163,-0.1795444,-0.06982465,-0.08388297,-0.1452536,-0.04872952,0.04867625,0.02301434,-0.004651643,0.08330829,-0.002980969,-0.02056693,-0.007339063,-0.4324309,0.01833993,-0.01570244,-0.1919084,-0.1305147,-0.10015,-0.2256926,-0.0708985,-0.1772289,-0.109978,-0.05337809,-0.127219,-0.1401281,0.03617599,0.1118556,0.01769843,0.001072113,0.06081179,0.009102839,-0.03413006,0.04014582,-0.08221521,-0.08401165,-0.005320764,-0.03739935,0.07281911,0.0138203,0.009070582,0.01226043,-0.01507841,0.03392257
-0.05479952,-0.003872114,0.01891587,0.00095158,-0.04246188,-0.007931401,-0.09533709,-0.08907704,0.03453421,0.02096122,-0.004333635,-0.009503498,0.05762853,-0.02173612,0.05834762,0.06288522,0.09639471,0.07148095,-0.008200004,-0.07807635,0.05175974,0.05432246,0.06898702,0.04094623,0.006793607,-0.1051097,0.05290202,-0.04436552,-0.1224514,-0.03688929,-0.001426002,-0.1900526,-0.1945448,0.003819147,-0.06545121,-0.01376926,0.07394351,-0.03803584,-0.01165487,0.02362215,0.01579956,0.04328668,0.01334481,-0.08315816,-0.0777124,-0.0936892,-0.05235899,-0.04097316,-0.08849105,-0.08313969,-0.02758605,-0.03034036,-0.06166071,-0.08863766
-0.1347518,0.006352699,-0.01254424,-0.02488708,-0.03909354,-0.006123939,-0.155746,-0.1615211,-0.05773485,-0.1139115,-0.03062735,-0.02797881,0.1365179,0.04158721,0.05295405,-0.09889058,-0.01498859,-0.02974302,0.01298225,0.1582905,-0.01171902,0.03820352,-0.002281389,-0.05753266,-0.0368019,0.1085285,-0.1249827,-0.09782258,0.06785047,-0.01436484,0.02991388,-0.05444068,0.02730684,-0.01140282,0.03448238,0.006358901,-0.02313868,0.005368372,-0.002127925,0.02017201,0.01720425,0.08166542,0.02061035,0.04871614,0.1526152,-0.1859829,0.0829616,-0.007557715,0.0163419,0.06484431,-0.0125102,0.01197023,0.03481598,0.08515706
-0.1197098,-0.03130198,-0.01293862,-0.07502053,0.006170677,-0.03987329,-0.0851194,-0.08756014,-0.05976912,-0.04112207,-0.06618322,-0.03106302,0.08914785,0.01820653,-0.02121272,-0.05221547,-0.009363396,-0.01261571,0.001335699,0.01528866,0.0118569,-0.04045613,-0.04269156,0.1441212,0.1143565,0.01737185,0.006497525,0.03112901,-0.03547248,0.1560602,0.1161693,0.04177752,-0.01004593,0.04275283,0.04227769,0.06298526,-0.01557744,-0.06087593,-0.01733749,0.04233421,0.04938683,0.1509418,0.1984164,0.003519521,-0.06567015,-0.09868872,0.06555782,-0.01996704,-0.07721922,-0.003922743,0.000824031,0.037107,0.03292261,0.0886435
-0.06537416,-0.06229864,-0.06380792,-0.003375915,-0.02475351,-0.02994055,-0.05694057,-0.04649856,-0.005497848,-0.1085676,-0.004556673,-0.09424915,0.03652658,0.02031501,-0.06346684,-0.0245905,-0.06724182,-0.05751584,-0.007062569,0.08721075,-0.05020044,-0.02654892,-0.103227,0.06217906,-0.007857763,0.008398826,-0.04012128,-0.1530398,0.04173765,0.07300938,0.07656734,-0.003082136,0.08277289,-0.0719058,-0.02174935,0.01562291,-0.06026485,0.01696048,-0.003463157,0.009324991,0.004980893,0.02841764,0.04481047,-0.03100363,0.02015627,0.03725397,0.003960676,-0.02130495,-0.03913224,-0.01778496,-0.023124,-0.02824587,-0.009229034,0.09713923
0.0583259,0.2562625,0.1545447,0.02018171,-0.02937442,0.2232419,-0.07408777,-0.07039426,0.005167873,0.1723933,0.03810493,0.08695917,0.05315803,0.02961676,0.1073357,0.1080108,0.2172513,0.2294557,0.05155973,-0.1217222,0.06578003,0.01141592,0.01298395,-0.1221146,-0.03541576,-0.02128916,-0.05152213,0.07417799,0.03871756,-0.1706546,-0.09427237,0.02189399,-0.0367578,0.1087209,0.05972789,-0.04258698,0.2312443,0.02678215,0.009244511,0.05860767,0.01937966,0.01563129,0.009275771,0.1386481,-0.02278235,0.1571124,0.1532751,0.06302591,0.02895157,0.1408315,0.02868842,0.03054606,0.09078278,0.06732308
-0.05268204,0.1143877,0.09968754,0.0444233,-0.009060635,0.1192414,-0.1290286,-0.1231765,-0.06040659,0.1011928,0.004479863,0.004115444,0.04512472,0.06744696,-0.02587703,0.03633595,0.1446358,0.08126649,-0.005470945,0.06059166,0.02202208,-0.01277685,-0.003255905,-0.02707334,-0.1717985,-0.03124964,-0.03219297,-0.0383784,0.03996472,-0.1341687,0.03677983,0.1020133,0.03815354,-0.1102057,-0.1536685,-0.03223284,0.08941054,-0.04099806,0.03010175,0.01416152,0.0101845,0.01093833,-0.00478029,0.02282258,0.08922112,0.07853619,0.01330596,0.02167684,0.02994093,0.02304218,0.08972429,0.04361018,0.01642189,-0.02456223
-0.08283309,-0.1407605,-0.1163284,-0.119735,0.03991574,-0.1781262,0.02165795,0.01942946,-0.05631953,-0.1420322,-0.05415057,-0.1182629,-0.1209783,-0.08911334,-0.1259957,0.09246462,-0.007134243,0.04221762,-0.01734533,0.06398398,0.004871407,-0.001183699,-0.02872151,-0.0236044,-0.05061966,0.08400131,-0.06905362,-0.01803303,-0.05452487,0.1649715,-0.04638602,-0.02491851,-0.02543929,-0.0460809,0.1114243,0.1158801,0.05406659,0.01559207,-0.02670573,0.03378221,-0.00832949,0.1149423,0.08871814,-0.1072306,-0.05012393,0.05623861,-0.08133626,0.005191096,-0.06397703,-0.1044288,0.05279577,-0.00810109,-0.05223606,0.02997227
-0.02584981,0.00478835,-0.03305044,0.1009178,0.0750723,0.02092733,-0.0382822,-0.05146932,-0.05318119,-0.00047308,-0.002822973,-0.01815834,-0.01837044,0.01245901,0.1552135,0.08685431,0.1006963,0.087439,0.04238673,0.03304373,0.05032995,0.0377382,0.03193729,0.04515408,0.124649,-0.02158114,0.02272444,0.03952715,0.0898487,0.05044656,0.05781162,0.1727396,0.02523995,0.03609634,0.1037215,0.02877649,0.09492155,0.02167401,0.02080455,0.07361072,0.07149566,-0.1633782,-0.1639467,-0.02414703,0.03848062,-0.137026,0.01228227,0.01926479,0.02945114,-0.004507897,-0.03526228,-0.00788849,-0.02938543,-0.1412267
-0.233011,-0.2125149,-0.06103806,0.1005932,0.09249058,-0.2328444,-0.1495387,-0.1584725,-0.1638624,-0.1762144,-0.05491571,-0.03769342,-0.1214786,-0.04664846,-0.006268067,-0.02312175,0.1236089,0.01785688,0.03863664,0.03977238,0.01677204,0.0101412,0.03370468,-0.116228,0.05379858,-0.1759386,-0.06583458,0.1662,0.07914062,-0.09208764,-0.01250017,-0.07682982,-0.3368476,0.03695134,-0.01778625,-0.04285569,0.02130989,0.04207123,0.009464937,0.02396567,0.02002186,0.005020721,-0.03132728,-0.1010478,-0.006789802,-0.1499869,-0.1596587,0.05170834,0.1041412,-0.1265324,0.03945265,-0.01682116,-0.1068746,-0.0738338
-0.1914339,-0.3892045,-0.2582266,-0.1670822,0.0156113,-0.4038457,-0.01652997,-0.01963894,-0.09188176,-0.2480842,-0.03531529,-0.1604872,-0.1344852,-0.2052922,-0.04315996,-0.009789747,0.09586226,0.01061964,-0.04026814,-0.1550286,-0.01209361,0.1909126,0.08339606,-0.2163401,0.011568,-0.2351502,-0.06051689,-0.1080505,-0.2573296,-0.1397133,-0.07688218,-0.3825251,-0.5913035,-0.2744882,-0.2094218,-0.1469655,0.02069865,-0.05919071,-0.009586316,-0.01796443,-0.0323339,0.02019606,0.02285827,-0.2610671,-0.1786413,-0.1170115,-0.2066297,-0.1003566,-0.2399946,-0.2741428,-0.09168199,-0.03069849,-0.1515061,-0.1064537
0.4346121,0.2356957,0.234628,0.1733987,0.08508467,0.2229578,0.3783471,0.3786442,0.228871,-0.03463257,0.1479001,0.08169835,0.01084753,0.08547308,0.0728273,-0.127926,-0.116959,-0.01566219,0.024093,0.1421804,-0.07436577,-0.0823069,-0.0844202,-0.04543723,0.06143956,0.01752299,0.03781454,-0.074874,-0.03748361,0.1034763,-0.008327919,0.09292649,-0.01828291,0.1220539,0.1046756,0.08751904,-0.01339597,0.1248278,0.05442728,0.03822931,-0.01759084,0.04449439,0.02857003,0.08984831,-0.007525033,0.1222937,0.114522,0.002438694,0.04388766,0.09710611,0.007093943,0.03091335,0.04817791,0.08369208
0.08812712,0.04662657,0.1036389,0.02721157,-0.0587777,0.003815737,0.08436825,0.08882015,0.03834171,-0.07185543,-0.000112301,-0.1559513,-0.1145617,-0.01702328,-0.1297214,-0.0470329,-0.01981112,-0.05660677,0.02242501,0.05099449,-0.053544,0.05600988,0.03296858,-0.1053542,0.05586224,-0.0176934,-0.04224103,0.06185593,0.07300754,0.000958172,0.06775429,0.1310145,0.09647059,0.06560921,0.08431646,0.03231709,-0.04774623,-0.03644624,-0.01843032,0.03319919,0.01010236,-0.1474871,-0.1437928,-0.01991325,-0.063274,0.03830666,-0.01523562,0.04220782,-0.03562575,-0.0236918,-0.06293923,-0.000236443,-0.01729471,-0.04798301
0.1643166,-0.0588963,-0.01030952,-0.02579721,0.1080746,-0.09339542,0.2260192,0.2097177,0.07763839,0.06656497,0.03684052,0.1135862,-0.2016241,-0.004595259,0.03618173,-0.052473,-0.03997778,-0.007097428,0.000639665,-0.07905809,-0.008758933,-0.01792595,-0.01509213,-0.01803739,-0.07164938,-0.03651878,-0.005867472,0.09070491,-0.06095669,-0.07874219,-0.05638783,0.1863835,-0.00420207,0.04556419,-0.004324901,-0.03149138,-0.008226612,-0.01145438,0.004914174,-0.008069691,-0.06948431,-0.2103952,-0.2068224,-0.03685853,-0.145569,0.2108483,-0.1101359,0.05357077,0.06025893,-0.1009423,0.08283251,0.03830654,-0.01782469,-0.174625
0.1604069,0.2697315,0.1499926,0.07313116,0.08028436,0.2812715,0.01404086,0.000401787,0.084541,0.02733432,0.04918263,-0.04850905,0.04356321,0.02469195,0.1096446,0.1066561,0.1300996,0.1704625,0.03308531,0.03362092,0.07132161,0.01344399,0.02957253,0.1235289,0.07309492,0.05145417,0.03201741,-0.0375705,0.1150686,0.09652574,0.06466882,0.03244728,0.0744914,0.01120633,-0.02720251,0.03148616,0.1723568,0.04667345,0.05067769,0.07059581,0.01607744,0.08507201,0.1464463,0.1257237,0.01299541,0.08244617,0.1579939,-0.02341,0.06056559,0.1203109,-0.00411584,0.03510781,0.0737218,0.1139473
0.008511928,-0.01551969,0.05744394,0.08523683,0.07549307,-0.01573517,0.02366764,0.02048478,-0.02680107,0.2471439,-0.000486495,0.2520261,0.1048054,0.1555289,-0.05435182,0.06510689,0.02237746,-0.007056866,-0.02180473,-0.03260517,-0.01373449,0.02644729,-0.02226795,0.0881515,-0.01218965,0.02878474,0.04161019,0.1360137,0.02781436,-0.17784,-0.03364593,0.05078454,0.07921715,0.04352377,-0.005188222,-0.07016049,-0.00034738,0.02327637,0.01082851,-0.01236609,-0.03553594,0.1693366,0.1757962,-0.01074954,0.1913037,-0.2659834,-0.01078557,0.005431856,-0.1543549,0.02106698,-0.03529121,0.03451705,0.01541377,0.03938793
